<45>date=2021-01-18,time=18:55:51,devname="fgt90dz123456789",devid="FGT90DZ123456789",logid="0001000014",type="traffic",subtype="local",level="notice",vd="root",eventtime=1611017751,srcip=192.168.1.123,srcport=49154,srcintf="internal",srcintfrole="lan",dstip=255.255.255.255,dstport=6666,dstintf=unknown-0,dstintfrole="undefined",sessionid=18984314,proto=17,action="deny",policyid=0,policytype="local-in-policy",service="udp/6666",dstcountry="Reserved",srccountry="Reserved",trandisp="noop",app="udp/6666",duration=0,sentbyte=0,rcvdbyte=0,sentpkt=0,appcat="unscanned"
<45>date=2021-01-18,time=18:55:51,devname="fgt90dz123456789",devid="FGT90DZ123456789",logid="0001000014",type="traffic",subtype="local",level="notice",vd="root",eventtime=1611017751,srcip=192.168.1.123,srcport=49154,srcintf="internal",srcintfrole="lan",dstip=255.255.255.255,dstport=6667,dstintf=unknown-0,dstintfrole="undefined",sessionid=18984315,proto=17,action="deny",policyid=0,policytype="local-in-policy",service="udp/6667",dstcountry="Reserved",srccountry="Reserved",trandisp="noop",app="udp/6667",duration=0,sentbyte=0,rcvdbyte=0,sentpkt=0,appcat="unscanned"
<45>date=2021-01-18,time=18:55:51,devname="fgt90dz123456789",devid="FGT90DZ123456789",logid="0001000014",type="traffic",subtype="local",level="notice",vd="root",eventtime=1611017751,srcip=192.168.1.123,srcport=49154,srcintf="internal",srcintfrole="lan",dstip=255.255.255.255,dstport=6666,dstintf=unknown-0,dstintfrole="undefined",sessionid=18984316,proto=17,action="deny",policyid=0,policytype="local-in-policy",service="udp/6666",dstcountry="Reserved",srccountry="Reserved",trandisp="noop",app="udp/6666",duration=0,sentbyte=0,rcvdbyte=0,sentpkt=0,appcat="unscanned"
<45>date=2021-01-18,time=18:55:51,devname="fgt90dz123456789",devid="FGT90DZ123456789",logid="0001000014",type="traffic",subtype="local",level="notice",vd="root",eventtime=1611017751,srcip=192.168.1.123,srcport=55972,srcintf="internal",srcintfrole="lan",dstip=192.168.1.123,dstport=32412,dstintf=unknown-0,dstintfrole="undefined",sessionid=18984317,proto=17,action="deny",policyid=0,policytype="local-in-policy",service="udp/32412",dstcountry="Reserved",srccountry="Reserved",trandisp="noop",app="udp/32412",duration=0,sentbyte=0,rcvdbyte=0,sentpkt=0,appcat="unscanned"
<45>date=2021-01-18,time=18:55:51,devname="fgt90dz123456789",devid="FGT90DZ123456789",logid="0001000014",type="traffic",subtype="local",level="notice",vd="root",eventtime=1611017751,srcip=192.168.1.123,srcport=46023,srcintf="internal",srcintfrole="lan",dstip=192.168.1.123,dstport=32414,dstintf=unknown-0,dstintfrole="undefined",sessionid=18984318,proto=17,action="deny",policyid=0,policytype="local-in-policy",service="udp/32414",dstcountry="Reserved",srccountry="Reserved",trandisp="noop",app="udp/32414",duration=0,sentbyte=0,rcvdbyte=0,sentpkt=0,appcat="unscanned"
<45>date=2021-01-18,time=18:55:51,devname="fgt90dz123456789",devid="FGT90DZ123456789",logid="0000000020",type="traffic",subtype="forward",level="notice",vd="root",eventtime=1611017751,srcip=192.168.1.123,srcport=55310,srcintf="internal",srcintfrole="lan",dstip=142.250.28.100,dstport=443,dstintf="wan1",dstintfrole="wan",poluuid="253788be-be20-51e5-39fc-a3ce4d162e74",sessionid=18981827,proto=17,action="accept",policyid=1,policytype="policy",service="udp/443",dstcountry="United.States",srccountry="Reserved",trandisp="snat",transip=192.168.1.201,transport=55310,duration=656,sentbyte=388173,rcvdbyte=239862,sentpkt=652,rcvdpkt=693,appcat="unscanned"
<45>date=2021-01-18,time=18:55:51,devname="fgt90dz123456789",devid="FGT90DZ123456789",logid="0001000014",type="traffic",subtype="local",level="notice",vd="root",eventtime=1611017751,srcip=192.168.1.123,srcport=49154,srcintf="internal",srcintfrole="lan",dstip=255.255.255.255,dstport=6667,dstintf=unknown-0,dstintfrole="undefined",sessionid=18984319,proto=17,action="deny",policyid=0,policytype="local-in-policy",service="udp/6667",dstcountry="Reserved",srccountry="Reserved",trandisp="noop",app="udp/6667",duration=0,sentbyte=0,rcvdbyte=0,sentpkt=0,appcat="unscanned"

